Timestamp,T_Supply,T_Return,SP_Return,T_Saturation,T_Outdoor,RH_Supply,RH_Return,RH_Outdoor,Energy,Power,Month,Hour,Season,T_Delta,RH_Delta
2020-01-01 00:00:00+01:00,16.139999,16.344999,22.5,17.039999,8.4,46.329998,36.91,81.0,0.0,0.0,1,0,Winter,-0.20500000000000185,9.419998000000007
2020-01-01 00:15:00+01:00,16.109999,16.299999,22.5,16.959999,8.4,46.450001,37.040001,81.0,0.0,0.0,1,0,Winter,-0.19000000000000128,9.410000000000004
2020-01-01 00:30:00+01:00,16.09,16.25,22.5,16.859999,8.4,46.549999,37.209999,81.0,0.0,0.0,1,0,Winter,-0.16000000000000014,9.339999999999996
2020-01-01 00:45:00+01:00,16.049999,16.225,22.5,16.76,7.4,46.66,37.439999,81.0,0.0,0.0,1,0,Winter,-0.17500100000000174,9.220000999999996
2020-01-01 01:00:00+01:00,16.02,16.17,22.5,16.68,7.4,46.739998,37.559998,84.0,0.0,0.0,1,1,Winter,-0.15000000000000213,9.18
2020-01-01 01:15:00+01:00,15.99,16.154999,22.5,16.619999,7.4,46.869999,37.719997,87.0,0.0,0.0,1,1,Winter,-0.1649989999999999,9.150002
2020-01-01 01:30:00+01:00,15.96,16.145,22.5,16.539999,7.4,46.919998,37.790001,84.0,0.0,0.0,1,1,Winter,-0.18499999999999872,9.129997000000003
2020-01-01 01:45:00+01:00,15.924999,16.105,22.5,16.440001,6.4,46.989998,37.889999,81.0,0.0,0.0,1,1,Winter,-0.18000100000000074,9.099998999999997
2020-01-01 02:00:00+01:00,15.889999,16.059999,22.5,16.4,7.4,47.059998,37.969997,87.0,0.0,0.0,1,2,Winter,-0.1700000000000017,9.090001
2020-01-01 02:15:00+01:00,15.87,16.029999,22.5,16.32,7.4,47.059998,38.07,93.0,0.0,0.0,1,2,Winter,-0.1599990000000009,8.989998
2020-01-01 02:30:00+01:00,15.86,16.0,22.5,16.279999,7.4,47.079998,38.129997,90.0,0.0,0.0,1,2,Winter,-0.14000000000000057,8.950001
2020-01-01 02:45:00+01:00,15.835,15.974999,22.5,16.24,7.4,47.059998,38.219997,87.0,0.0,0.0,1,2,Winter,-0.13999899999999954,8.840001
2020-01-01 03:00:00+01:00,15.82,15.95,22.5,16.16,6.4,47.059998,38.329998,84.0,0.0,0.0,1,3,Winter,-0.129999999999999,8.729999999999997
2020-01-01 03:15:00+01:00,15.809999,15.92,22.5,16.119999,6.4,47.059998,38.34,81.0,0.0,0.0,1,3,Winter,-0.11000100000000046,8.719997999999997
2020-01-01 03:30:00+01:00,15.78,15.9,22.5,16.08,6.4,47.059998,38.41,81.0,0.0,0.0,1,3,Winter,-0.120000000000001,8.649998000000004
2020-01-01 03:45:00+01:00,15.724999,15.88,22.5,16.02,7.4,47.09,38.469997,81.0,0.0,0.0,1,3,Winter,-0.1550010000000004,8.620003000000004
2020-01-01 04:00:00+01:00,15.69,15.849999,22.5,15.98,7.4,47.09,38.509998,81.0,0.0,0.0,1,4,Winter,-0.1599990000000009,8.580002
2020-01-01 04:15:00+01:00,15.65,15.799999,22.5,15.94,7.4,47.139999,38.57,81.0,0.0,0.0,1,4,Winter,-0.14999899999999933,8.569999000000003
2020-01-01 04:30:00+01:00,15.62,15.775,22.5,15.9,7.4,47.110001,38.57,81.0,0.0,0.0,1,4,Winter,-0.15500000000000114,8.540000999999997
2020-01-01 04:45:00+01:00,15.57,15.74,22.5,15.86,7.4,47.149998,38.619999,81.0,0.0,0.0,1,4,Winter,-0.16999999999999993,8.529998999999997
2020-01-01 05:00:00+01:00,15.525,15.69,22.5,15.82,7.4,47.219997,38.66,81.0,0.0,0.0,1,5,Winter,-0.16499999999999915,8.559997000000003
2020-01-01 05:15:00+01:00,15.505,15.66,22.5,15.78,7.4,47.209999,38.689999,81.0,0.0,0.0,1,5,Winter,-0.15499999999999936,8.520000000000003
2020-01-01 05:30:00+01:00,15.49,15.639999,22.5,15.74,7.4,47.25,38.689999,81.0,0.0,0.0,1,5,Winter,-0.14999899999999933,8.560001
2020-01-01 05:45:00+01:00,15.455,15.599999,22.5,15.679999,7.4,47.32,38.719997,81.0,0.0,0.0,1,5,Winter,-0.14499900000000032,8.600003000000001
2020-01-01 06:00:00+01:00,15.424999,15.58,22.5,15.679999,7.4,47.329998,38.77,81.0,0.0,0.0,1,6,Winter,-0.1550010000000004,8.559998
2020-01-01 06:15:00+01:00,19.875,18.645,22.5,16.52,7.4,40.639999,33.07,81.0,11.0,4.908,1,6,Winter,1.2300000000000004,7.569999000000003
2020-01-01 06:30:00+01:00,19.465,18.67,22.5,16.5,7.4,41.18,33.07,80.5,12.0,4.896,1,6,Winter,0.7949999999999982,8.11
2020-01-01 06:45:00+01:00,17.105,18.574999,22.5,15.099999,5.4,44.509998,33.189999,80.0,12.0,4.908,1,6,Winter,-1.4699989999999978,11.319999000000003
2020-01-01 07:00:00+01:00,25.455,18.904999,22.5,19.199999,5.4,34.219997,32.709999,77.5,12.0,4.872,1,7,Winter,6.550000999999998,1.509997999999996
2020-01-01 07:15:00+01:00,24.355,19.309999,22.5,17.82,5.4,35.059998,31.709999,75.0,12.0,4.92,1,7,Winter,5.045000999999999,3.3499990000000004
2020-01-01 07:30:00+01:00,24.494999,19.43,22.5,17.699999,6.4,35.119999,31.529999,80.5,13.0,4.908,1,7,Winter,5.064999,3.59
2020-01-01 07:45:00+01:00,24.83,19.51,22.5,17.76,6.4,34.689999,31.369999,86.0,11.0,4.644,1,7,Winter,5.319999999999997,3.3200000000000003
2020-01-01 08:00:00+01:00,21.174999,19.57,22.5,16.379999,7.4,38.509998,31.369999,86.5,13.0,4.92,1,8,Winter,1.6049989999999994,7.139999000000003
2020-01-01 08:15:00+01:00,24.644999,19.975,22.5,17.58,7.4,34.939999,31.01,87.0,12.0,4.908,1,8,Winter,4.669998999999997,3.9299989999999987
2020-01-01 08:30:00+01:00,24.545,20.615,22.5,17.6,7.4,35.110001,29.84,86.5,12.0,4.872,1,8,Winter,3.9300000000000033,5.270000999999997
2020-01-01 08:45:00+01:00,24.559999,20.799999,22.5,17.68,7.4,34.82,29.459999,86.0,12.0,4.884,1,8,Winter,3.7600000000000016,5.3600010000000005
2020-01-01 09:00:00+01:00,24.574999,20.799999,22.5,17.559999,7.4,34.290001,29.25,86.5,12.0,4.92,1,9,Winter,3.7749999999999986,5.040000999999997
2020-01-01 09:15:00+01:00,24.504999,20.74,22.5,17.440001,7.4,34.329998,29.139999,87.0,12.0,4.896,1,9,Winter,3.764999000000003,5.189999000000004
2020-01-01 09:30:00+01:00,24.555,20.674999,22.5,17.5,7.4,34.889999,29.379999,84.0,12.0,4.908,1,9,Winter,3.880001,5.510000000000002
2020-01-01 09:45:00+01:00,24.564999,20.564999,22.5,17.459999,7.4,34.779999,29.599998,81.0,13.0,4.896,1,9,Winter,4.0,5.180000999999997
2020-01-01 10:00:00+01:00,24.545,20.385,22.5,17.52,8.4,34.809998,29.9,75.5,12.0,4.872,1,10,Winter,4.16,4.909998000000002
2020-01-01 10:15:00+01:00,24.639999,20.285,22.5,17.559999,8.4,34.899998,30.23,70.0,12.0,4.884,1,10,Winter,4.354998999999999,4.669997999999996
2020-01-01 10:30:00+01:00,24.705,20.219999,22.5,17.66,7.4,35.139999,30.4,65.5,12.0,4.848,1,10,Winter,4.485000999999997,4.7399990000000045
2020-01-01 10:45:00+01:00,24.584999,20.205,22.5,17.219999,7.4,35.02,30.439999,61.0,12.0,4.776,1,10,Winter,4.3799990000000015,4.580001000000003
2020-01-01 11:00:00+01:00,24.504999,20.174999,22.5,17.279999,9.4,35.209999,30.599998,61.5,12.0,4.812,1,11,Winter,4.330000000000002,4.610001000000004
2020-01-01 11:15:00+01:00,24.564999,20.174999,22.5,17.34,10.4,34.969997,30.549999,62.0,12.0,4.848,1,11,Winter,4.390000000000001,4.419998
2020-01-01 11:30:00+01:00,24.535,20.184999,22.5,17.359999,10.4,35.09,30.65,66.5,13.0,4.836,1,11,Winter,4.350000999999999,4.440000000000005
2020-01-01 11:45:00+01:00,24.494999,20.195,22.5,17.379999,11.4,35.110001,30.599998,71.0,12.0,4.884,1,11,Winter,4.299999,4.5100029999999975
2020-01-01 12:00:00+01:00,24.695,20.219999,22.5,17.639999,11.4,34.939999,30.65,64.0,12.0,4.884,1,12,Winter,4.475000999999999,4.289999000000002
2020-01-01 12:15:00+01:00,24.775,20.275,22.5,17.5,12.4,34.869999,30.57,57.0,12.0,4.836,1,12,Winter,4.5,4.299999
2020-01-01 12:30:00+01:00,24.744999,20.314999,22.5,17.52,13.4,35.139999,30.609999,53.5,12.0,4.884,1,12,Winter,4.43,4.530000000000005
2020-01-01 12:45:00+01:00,24.92,20.359999,22.5,17.799999,13.4,34.709999,30.57,50.0,13.0,4.872,1,12,Winter,4.560001000000003,4.139999000000003
2020-01-01 13:00:00+01:00,24.945,20.404999,22.5,17.82,13.4,35.0,30.65,52.0,11.0,4.956,1,13,Winter,4.540001,4.350000000000001
2020-01-01 13:15:00+01:00,24.984999,20.475,22.5,17.779999,13.4,35.34,30.66,54.0,13.0,4.944,1,13,Winter,4.509998999999997,4.680000000000003
2020-01-01 13:30:00+01:00,25.174999,20.514999,22.5,18.0,13.4,34.689999,30.51,56.0,12.0,4.92,1,13,Winter,4.66,4.179998999999999
2020-01-01 13:45:00+01:00,24.984999,20.564999,22.5,17.859999,13.4,35.509998,30.58,58.0,12.0,4.92,1,13,Winter,4.419999999999998,4.929998000000005
2020-01-01 14:00:00+01:00,24.859999,20.594999,22.5,17.66,13.4,34.599998,30.42,56.0,14.0,4.956,1,14,Winter,4.264999999999997,4.179997999999998
2020-01-01 14:15:00+01:00,24.744999,20.594999,22.5,17.32,13.4,34.23,29.709999,54.0,12.0,4.944,1,14,Winter,4.149999999999999,4.520000999999997
2020-01-01 14:30:00+01:00,24.689999,20.605,22.5,17.76,13.4,33.829998,29.389999,54.0,12.0,4.968,1,14,Winter,4.084999,4.439999000000004
2020-01-01 14:45:00+01:00,24.695,20.625,22.5,17.52,13.4,33.389999,29.019999,54.0,12.0,4.968,1,14,Winter,4.07,4.3700000000000045
2020-01-01 15:00:00+01:00,24.885,20.645,22.5,17.84,13.4,33.41,28.9,52.0,13.0,4.944,1,15,Winter,4.240000000000002,4.509999999999998
2020-01-01 15:15:00+01:00,25.074999,20.709999,22.5,17.76,13.4,33.57,28.859999,50.0,12.0,4.932,1,15,Winter,4.364999999999998,4.710001000000002
2020-01-01 15:30:00+01:00,24.924999,20.744999,22.5,17.92,13.4,33.419998,28.779999,52.0,13.0,4.956,1,15,Winter,4.18,4.6399989999999995
2020-01-01 15:45:00+01:00,24.484999,20.744999,22.5,17.18,13.4,34.079998,28.82,54.0,12.0,4.908,1,15,Winter,3.7399999999999984,5.259998000000003
2020-01-01 16:00:00+01:00,24.365,20.744999,22.5,17.119999,13.4,33.959999,28.74,54.0,12.0,4.92,1,16,Winter,3.6200009999999985,5.219999000000005
2020-01-01 16:15:00+01:00,24.559999,20.74,22.5,17.219999,13.4,34.079998,28.74,54.0,13.0,4.944,1,16,Winter,3.819999000000003,5.339998000000005
2020-01-01 16:30:00+01:00,24.465,20.705,22.5,17.26,12.4,34.25,28.82,52.0,12.0,4.932,1,16,Winter,3.7600000000000016,5.43
2020-01-01 16:45:00+01:00,24.689999,20.654999,22.5,17.859999,12.4,34.130001,28.99,50.0,12.0,4.932,1,16,Winter,4.035,5.140001000000002
2020-01-01 17:00:00+01:00,24.834999,20.645,22.5,17.959999,12.4,33.049999,28.58,53.5,13.0,4.956,1,17,Winter,4.189999,4.469999000000001
2020-01-01 17:15:00+01:00,24.769999,20.645,22.5,17.84,12.4,33.169998,28.48,57.0,12.0,5.028,1,17,Winter,4.124998999999999,4.689997999999999
2020-01-01 17:30:00+01:00,24.764999,20.645,22.5,17.84,11.4,33.68,28.549999,61.5,12.0,5.016,1,17,Winter,4.119999,5.130001
2020-01-01 17:45:00+01:00,24.894999,20.645,22.5,17.859999,10.4,33.950001,28.779999,66.0,12.0,4.944,1,17,Winter,4.249998999999999,5.170002
2020-01-01 18:00:00+01:00,24.775,20.635,22.5,17.48,10.4,34.130001,28.99,68.0,14.0,4.956,1,18,Winter,4.139999999999997,5.140001000000002
2020-01-01 18:15:00+01:00,24.844999,20.584999,22.5,17.299999,10.4,34.130001,29.039999,70.0,12.0,4.932,1,18,Winter,4.260000000000002,5.090001999999998
2020-01-01 18:30:00+01:00,24.824999,20.574999,22.5,17.84,10.4,34.290001,29.16,70.0,13.0,4.944,1,18,Winter,4.25,5.1300009999999965
2020-01-01 18:45:00+01:00,24.715,20.564999,22.5,17.66,10.4,34.57,29.359999,70.0,12.0,4.86,1,18,Winter,4.150001,5.210001000000002
2020-01-01 19:00:00+01:00,24.785,20.555,22.5,17.699999,9.4,34.579998,29.49,73.0,12.0,4.836,1,19,Winter,4.23,5.089998000000005
2020-01-01 19:15:00+01:00,24.75,20.645,22.5,17.639999,8.4,34.77,29.529999,76.0,12.0,4.932,1,19,Winter,4.105,5.240001000000003
2020-01-01 19:30:00+01:00,24.654999,20.664999,22.5,17.559999,8.4,35.169998,29.609999,75.5,12.0,4.884,1,19,Winter,3.9899999999999984,5.559999000000001
2020-01-01 19:45:00+01:00,24.644999,20.635,22.5,17.559999,8.4,35.239998,29.889999,75.0,13.0,4.86,1,19,Winter,4.009998999999997,5.349999
2020-01-01 20:00:00+01:00,25.0,20.584999,22.5,17.699999,8.4,35.07,30.189999,75.0,12.0,0.0,1,20,Winter,4.415001,4.880001
2020-01-01 20:15:00+01:00,21.42,19.295,22.5,18.719999,8.4,38.27,32.059998,75.0,0.0,0.0,1,20,Winter,2.125,6.210002000000003
2020-01-01 20:30:00+01:00,19.48,18.545,22.5,18.82,8.4,40.669998,33.43,78.0,0.0,0.0,1,20,Winter,0.9349999999999987,7.239998
2020-01-01 20:45:00+01:00,18.359999,18.045,22.5,18.92,8.4,42.369999,34.18,81.0,0.0,0.0,1,20,Winter,0.3149989999999967,8.189999
2020-01-01 21:00:00+01:00,17.74,17.73,22.5,18.879999,8.4,43.43,34.68,78.0,0.0,0.0,1,21,Winter,0.00999999999999801,8.75
2020-01-01 21:15:00+01:00,17.355,17.51,22.5,18.779999,7.4,44.129997,35.0,75.0,0.0,0.0,1,21,Winter,-0.15500000000000114,9.129997000000003
2020-01-01 21:30:00+01:00,17.059999,17.355,22.5,18.68,7.4,44.779999,35.329998,75.0,0.0,0.0,1,21,Winter,-0.2950009999999992,9.450000999999993
2020-01-01 21:45:00+01:00,16.855,17.215,22.5,18.58,7.4,45.239998,35.649998,75.0,0.0,0.0,1,21,Winter,-0.35999999999999943,9.590000000000003
2020-01-01 22:00:00+01:00,16.705,17.135,22.5,18.440001,8.4,45.579998,35.809998,75.0,0.0,0.0,1,22,Winter,-0.43000000000000327,9.770000000000003
2020-01-01 22:15:00+01:00,16.609999,17.084999,22.5,18.219999,8.4,45.789997,35.939999,75.0,0.0,0.0,1,22,Winter,-0.4750000000000014,9.849998
2020-01-01 22:30:00+01:00,16.559999,17.025,22.5,18.08,8.4,45.919998,36.099998,75.0,0.0,0.0,1,22,Winter,-0.46500099999999733,9.82
2020-01-01 22:45:00+01:00,16.549999,16.984999,22.5,17.959999,7.4,45.989998,36.239998,75.0,0.0,0.0,1,22,Winter,-0.4349999999999987,9.75
2020-01-01 23:00:00+01:00,16.539999,16.914999,22.5,17.84,7.4,46.02,36.439999,75.0,0.0,0.0,1,23,Winter,-0.375,9.580001000000003
2020-01-01 23:15:00+01:00,16.529999,16.885,22.5,17.719999,7.4,46.099998,36.529999,75.0,0.0,0.0,1,23,Winter,-0.35500100000000145,9.569999000000003
2020-01-01 23:30:00+01:00,16.49,16.859999,22.5,17.6,7.4,46.149998,36.669998,75.0,0.0,0.0,1,23,Winter,-0.36999899999999997,9.479999999999997
2020-01-01 23:45:00+01:00,16.459999,16.795,22.5,17.5,7.4,46.200001,36.84,75.0,0.0,0.0,1,23,Winter,-0.3350010000000019,9.360000999999997
2020-01-02 00:00:00+01:00,16.43,16.754999,22.5,17.42,6.4,46.259998,36.91,75.0,0.0,0.0,1,0,Winter,-0.3249990000000018,9.349998000000006
2020-01-02 00:15:00+01:00,16.4,16.725,22.5,17.299999,6.4,46.34,37.040001,75.0,0.0,0.0,1,0,Winter,-0.32500000000000284,9.299999000000007
2020-01-02 00:30:00+01:00,16.359999,16.684999,22.5,17.219999,6.4,46.389999,37.139999,78.0,0.0,0.0,1,0,Winter,-0.32500000000000284,9.25
2020-01-02 00:45:00+01:00,16.33,16.635,22.5,17.139999,6.4,46.389999,37.23,81.0,0.0,0.0,1,0,Winter,-0.30500000000000327,9.159999000000006
2020-01-02 01:00:00+01:00,16.289999,16.615,22.5,17.039999,6.4,46.34,37.259998,78.0,0.0,0.0,1,1,Winter,-0.32500099999999676,9.080002
2020-01-02 01:15:00+01:00,16.26,16.565001,22.5,16.959999,6.4,46.309998,37.360001,75.0,0.0,0.0,1,1,Winter,-0.3050009999999972,8.949997000000003
2020-01-02 01:30:00+01:00,16.26,16.51,22.5,16.9,6.4,46.309998,37.469997,81.0,0.0,0.0,1,1,Winter,-0.25,8.840001
2020-01-02 01:45:00+01:00,16.23,16.459999,22.5,16.84,7.4,46.279999,37.469997,87.0,0.0,0.0,1,1,Winter,-0.2299989999999994,8.810001999999997
2020-01-02 02:00:00+01:00,16.199999,16.459999,22.5,16.76,6.4,46.259998,37.529999,84.0,0.0,0.0,1,2,Winter,-0.26000000000000156,8.729999000000007
2020-01-02 02:15:00+01:00,16.18,16.455,22.5,16.699999,6.4,46.259998,37.579998,81.0,0.0,0.0,1,2,Winter,-0.2749999999999986,8.68
2020-01-02 02:30:00+01:00,16.16,16.434999,22.5,16.639999,6.4,46.259998,37.549999,81.0,0.0,0.0,1,2,Winter,-0.2749990000000011,8.709999000000003
2020-01-02 02:45:00+01:00,16.15,16.404999,22.5,16.6,5.4,46.25,37.579998,81.0,0.0,0.0,1,2,Winter,-0.25499900000000153,8.670001999999997
2020-01-02 03:00:00+01:00,16.129999,16.365,22.5,16.539999,6.4,46.189999,37.579998,81.0,0.0,0.0,1,3,Winter,-0.2350009999999969,8.610000999999997
2020-01-02 03:15:00+01:00,16.105,16.334999,22.5,16.5,5.4,46.23,37.610001,81.0,0.0,0.0,1,3,Winter,-0.2299989999999994,8.619999
2020-01-02 03:30:00+01:00,16.09,16.315001,22.5,16.440001,5.4,46.189999,37.610001,84.0,0.0,0.0,1,3,Winter,-0.2250009999999989,8.579998000000003
2020-01-02 03:45:00+01:00,16.049999,16.299999,22.5,16.4,6.4,46.23,37.610001,87.0,0.0,0.0,1,3,Winter,-0.25,8.619999
2020-01-02 04:00:00+01:00,16.02,16.275,22.5,16.359999,6.4,46.189999,37.599998,87.0,0.0,0.0,1,4,Winter,-0.254999999999999,8.590001
2020-01-02 04:15:00+01:00,16.0,16.25,22.5,16.32,5.4,46.189999,37.59,87.0,0.0,0.0,1,4,Winter,-0.25,8.599998999999997
2020-01-02 04:30:00+01:00,15.969999,16.215,22.5,16.279999,5.4,46.169998,37.629997,87.0,0.0,0.0,1,4,Winter,-0.24500100000000025,8.540000999999997
2020-01-02 04:45:00+01:00,15.945,16.190001,22.5,16.24,5.4,46.139999,37.629997,87.0,0.0,0.0,1,4,Winter,-0.24500099999999847,8.510002
2020-01-02 05:00:00+01:00,15.9,16.16,22.5,16.219999,6.4,46.139999,37.66,84.0,0.0,0.0,1,5,Winter,-0.2599999999999998,8.479999000000007
2020-01-02 05:15:00+01:00,15.875,16.119999,22.5,16.18,4.4,46.169998,37.66,81.0,0.0,0.0,1,5,Winter,-0.24499899999999997,8.509998000000003
2020-01-02 05:30:00+01:00,15.835,16.105,22.5,16.139999,5.4,46.169998,37.66,84.0,0.0,0.0,1,5,Winter,-0.2699999999999996,8.509998000000003
2020-01-02 05:45:00+01:00,15.82,16.059999,22.5,16.1,5.4,46.200001,37.68,87.0,0.0,0.0,1,5,Winter,-0.23999900000000096,8.520001
2020-01-02 06:00:00+01:00,15.79,16.035,22.5,16.08,5.4,46.189999,37.68,83.5,0.0,0.0,1,6,Winter,-0.245000000000001,8.509999
2020-01-02 06:15:00+01:00,19.734999,18.889999,22.5,16.68,5.4,38.029999,31.469999,80.0,10.0,4.968,1,6,Winter,0.8449999999999989,6.559999999999995
2020-01-02 06:30:00+01:00,21.139999,18.859999,22.5,17.42,5.4,36.66,31.029999,80.0,13.0,4.872,1,6,Winter,2.280000000000001,5.6300009999999965
2020-01-02 06:45:00+01:00,22.574999,19.02,22.5,17.940001,6.4,35.040001,30.539999,80.0,12.0,4.884,1,6,Winter,3.5549989999999987,4.500001999999995
2020-01-02 07:00:00+01:00,23.055,19.24,22.5,17.76,6.4,34.439999,30.01,77.5,12.0,4.872,1,7,Winter,3.8150000000000013,4.429998999999999
2020-01-02 07:15:00+01:00,23.625,19.275,22.5,17.699999,5.4,33.799999,29.619999,75.0,12.0,4.884,1,7,Winter,4.350000000000001,4.18
2020-01-02 07:30:00+01:00,24.119999,19.42,22.5,17.719999,6.4,33.84,29.439999,78.0,12.0,4.884,1,7,Winter,4.699998999999998,4.400001000000003
2020-01-02 07:45:00+01:00,24.635,19.539999,22.5,17.76,6.4,33.599998,29.439999,81.0,13.0,4.62,1,7,Winter,5.095001,4.159998999999999
2020-01-02 08:00:00+01:00,24.715,19.629999,22.5,17.52,6.4,33.349998,29.34,78.0,12.0,4.884,1,8,Winter,5.085000999999998,4.0099979999999995
2020-01-02 08:15:00+01:00,24.695,20.074999,22.5,17.699999,6.4,33.669998,29.039999,75.0,12.0,4.896,1,8,Winter,4.620001000000002,4.629998999999998
2020-01-02 08:30:00+01:00,24.555,20.58,22.5,17.58,6.4,33.829998,28.33,77.5,12.0,4.872,1,8,Winter,3.9750000000000014,5.499998000000005
2020-01-02 08:45:00+01:00,24.545,20.715,22.5,17.639999,7.4,34.09,28.189999,80.0,12.0,4.848,1,8,Winter,3.830000000000002,5.900001000000003
2020-01-02 09:00:00+01:00,24.465,20.74,22.5,17.52,7.4,33.91,28.189999,80.5,12.0,4.884,1,9,Winter,3.7250000000000014,5.720000999999996
2020-01-02 09:15:00+01:00,24.494999,20.715,22.5,17.459999,7.4,33.759998,28.24,81.0,12.0,4.836,1,9,Winter,3.779999,5.519998000000005
2020-01-02 09:30:00+01:00,24.404999,20.654999,22.5,17.4,7.4,34.099998,28.349998,81.0,12.0,4.884,1,9,Winter,3.75,5.75
2020-01-02 09:45:00+01:00,24.389999,20.529999,22.5,17.4,7.4,34.07,28.49,81.0,12.0,4.896,1,9,Winter,3.8599999999999994,5.580000000000002
2020-01-02 10:00:00+01:00,24.385,20.369999,22.5,17.359999,7.4,33.989998,28.709999,75.5,13.0,4.884,1,10,Winter,4.015001000000002,5.279999
2020-01-02 10:15:00+01:00,24.344999,20.264999,22.5,17.4,7.4,33.869999,28.859999,70.0,12.0,4.824,1,10,Winter,4.080000000000002,5.010000000000002
2020-01-02 10:30:00+01:00,24.389999,20.195,22.5,17.379999,8.4,33.919998,28.939999,70.0,12.0,4.788,1,10,Winter,4.194998999999999,4.979998999999999
2020-01-02 10:45:00+01:00,24.4,20.195,22.5,17.42,8.4,33.969997,28.91,70.0,12.0,4.764,1,10,Winter,4.204999999999998,5.059996999999999
2020-01-02 11:00:00+01:00,24.619999,20.184999,22.5,17.66,9.4,33.799999,28.9,70.0,12.0,4.824,1,11,Winter,4.434999999999999,4.899999000000001
2020-01-02 11:15:00+01:00,24.664999,20.219999,22.5,17.68,9.4,33.43,28.779999,70.0,13.0,4.896,1,11,Winter,4.445,4.650001
2020-01-02 11:30:00+01:00,24.414999,20.254999,22.5,17.52,10.4,34.009998,28.859999,68.0,12.0,4.848,1,11,Winter,4.16,5.149999000000005
2020-01-02 11:45:00+01:00,24.715,20.264999,22.5,17.48,11.4,33.899998,28.779999,66.0,12.0,4.836,1,11,Winter,4.450001,5.119998999999996
2020-01-02 12:00:00+01:00,24.775,20.295,22.5,17.82,11.4,33.84,28.91,61.5,12.0,4.836,1,12,Winter,4.479999999999997,4.930000000000003
2020-01-02 12:15:00+01:00,24.535,20.324999,22.5,17.26,12.4,34.079998,28.949999,57.0,12.0,4.872,1,12,Winter,4.210001000000002,5.129999000000005
2020-01-02 12:30:00+01:00,24.619999,20.359999,22.5,17.359999,12.4,33.989998,28.959999,59.5,12.0,4.86,1,12,Winter,4.260000000000002,5.029999
2020-01-02 12:45:00+01:00,24.619999,20.375,22.5,17.359999,12.4,34.27,28.949999,62.0,14.0,4.896,1,12,Winter,4.244999,5.320001000000005
2020-01-02 13:00:00+01:00,24.775,20.424999,22.5,17.6,13.4,34.049999,28.99,59.5,12.0,4.944,1,13,Winter,4.350000999999999,5.059999000000001
2020-01-02 13:15:00+01:00,24.775,20.49,22.5,17.6,13.4,33.599998,28.879999,57.0,12.0,4.86,1,13,Winter,4.285,4.719998999999998
2020-01-02 13:30:00+01:00,24.844999,20.504999,22.5,17.66,13.4,33.799999,28.779999,55.5,13.0,4.884,1,13,Winter,4.34,5.02
2020-01-02 13:45:00+01:00,24.795,20.514999,22.5,17.299999,13.4,33.279999,28.619999,54.0,12.0,4.908,1,13,Winter,4.280001000000002,4.659999999999997
2020-01-02 14:00:00+01:00,24.559999,20.535,22.5,17.66,13.4,33.489998,28.449999,54.0,12.0,4.896,1,14,Winter,4.024999000000001,5.039999000000002
2020-01-02 14:15:00+01:00,24.865,20.594999,22.5,17.779999,13.4,33.239998,28.42,54.0,13.0,4.872,1,14,Winter,4.270000999999997,4.819997999999998
2020-01-02 14:30:00+01:00,24.734999,20.635,22.5,17.779999,14.4,33.149998,28.24,52.0,12.0,4.992,1,14,Winter,4.099998999999997,4.909997999999998
2020-01-02 14:45:00+01:00,24.939999,20.645,22.5,17.940001,14.4,33.380001,28.279999,50.0,12.0,4.992,1,14,Winter,4.294999000000001,5.100002
2020-01-02 15:00:00+01:00,24.889999,20.699999,22.5,18.0,14.4,33.48,28.269999,50.0,12.0,4.764,1,15,Winter,4.190000000000001,5.210000999999998
2020-01-02 15:15:00+01:00,24.855,20.725,22.5,17.92,14.4,33.02,28.08,50.0,13.0,4.98,1,15,Winter,4.129999999999999,4.940000000000005
2020-01-02 15:30:00+01:00,24.904999,20.744999,22.5,17.559999,14.4,33.130001,27.99,50.0,12.0,4.98,1,15,Winter,4.16,5.140001000000002
2020-01-02 15:45:00+01:00,25.01,20.775,22.5,18.08,14.4,33.219997,28.029999,50.0,12.0,4.992,1,15,Winter,4.235000000000003,5.189997999999999
2020-01-02 16:00:00+01:00,24.924999,20.795,22.5,18.039999,14.4,33.540001,28.109999,53.5,13.0,4.884,1,16,Winter,4.129998999999998,5.430001999999998
2020-01-02 16:15:00+01:00,24.914999,20.785,22.5,17.639999,14.4,33.610001,28.15,57.0,12.0,4.932,1,16,Winter,4.1299990000000015,5.460000999999998
2020-01-02 16:30:00+01:00,24.934999,20.775,22.5,17.779999,14.4,33.439999,28.24,57.0,14.0,4.968,1,16,Winter,4.159999000000003,5.199999000000002
2020-01-02 16:45:00+01:00,25.064999,20.764999,22.5,18.0,13.4,33.380001,28.269999,57.0,12.0,4.968,1,16,Winter,4.300000000000001,5.1100020000000015
2020-01-02 17:00:00+01:00,24.664999,20.754999,22.5,17.719999,13.4,33.860001,28.349998,57.0,12.0,4.908,1,17,Winter,3.91,5.5100029999999975
2020-01-02 17:15:00+01:00,24.955,20.775,22.5,17.6,12.4,33.509998,28.189999,57.0,12.0,4.932,1,17,Winter,4.18,5.319999000000003
2020-01-02 17:30:00+01:00,24.719999,20.775,22.5,17.639999,11.4,33.869999,28.24,59.0,13.0,4.992,1,17,Winter,3.944999000000003,5.6299990000000015
